"fromuser","touser","date","postid","threadid"
"methefoo","8105",1280687780,315660,39794
"Eiskalt","Luigi100",1280701486,316014,39796
"KaBeschniK","bypassrules",1280769102,316834,39798
"d0pe","Just7",1280654271,314968,39800
"d0pe","blokkmonsta",1280659277,315037,39800
"WeedMan","saif0",1284184668,353223,39803
"Smooorn","blackstar77",1280665907,315173,39818
".tuX","FreddyKrügger",1280671223,315343,39818
"huzala","FreddyKrügger",1280675923,315422,39818
"methefoo","Moe.",1280688383,315676,39818
"y0.","Crazy-Nugget",1280792834,317266,39818
"Alphahack",".andro",1282688783,338762,39818
"Jenigerwelcher","Albi",1280665913,315175,39820
"One-Shoot","Hawkins",1280666760,315197,39824
"One-Shoot","Freakzzor",1281002482,319866,39824
"Lucky7","patros69",1280667172,315210,39826
"Lucky7","patros69",1280667343,315219,39826
"Pritt","styles",1280676784,315455,39830
"Nephry","9175",1280676957,315459,39830
"Kuku","roccihrs",1280684651,315599,39830
"roccihrs","n0ise",1280694894,315878,39830
"~Bi0virus~","JohnWayne",1281348843,324368,39830
"ladykiller","n0ise",1281349763,324393,39830
"storm","Hawkins",1280667778,315234,39831
"Just7","Hawkins",1280667851,315237,39831
"blokkmonsta","Paysafecard",1280668398,315251,39831
"Just7","Hawkins",1280668535,315254,39831
"JackTheRipper","Just7",1280668755,315262,39831
"Hawkins","Just7",1280668982,315267,39831
"Just7","Hawkins",1280669243,315275,39831
"Just7","Lykantos",1280669671,315295,39831
"Just7","BuEnO",1280675541,315414,39831
"Just7","KaBeschniK",1281354121,324480,39831
"Reksio","Just7",1281361778,324641,39831
"d0pe","blokkmonsta",1280671980,315354,39837
"d0pe","Tombi",1280853600,318055,39837
"mac_os","DefenderBs",1280669291,315277,39838
"FreddyKrügger","Hard$tyler",1280673971,315387,39851
"HayShu","E1sT33",1280676330,315441,39851
"MeisterProper","Tombi",1280695028,315884,39857
"DeLuXe","MeisterProper",1280695704,315902,39857
"Vitali","onix",1280674594,315399,39859
"sAiD_one","chester2",1280862583,318226,39862
"pakipower007","Sveiven.Info",1280680566,315517,39869
"blokkmonsta","Sveiven.Info",1280701505,316015,39869
"MeisterProper","ST0RM0S",1280688042,315669,39872
"Fight the System","ST0RM0S",1281199122,322495,39872
"warlord_7","gid0",1281212930,322737,39872
"Fight the System","gid0",1281252674,323028,39872
"Dos","Opxes",1280680508,315515,39879
"Opxes","ingredible",1280682361,315550,39879
"Opxes","ingredible",1280683711,315573,39879
"KoolSA","ingredible",1280686145,315623,39879
"SILEN0S","KoolSA",1280692497,315812,39879
".andro","barney000",1280680931,315523,39884
"bobby","zuka",1280680500,315514,39887
"dddds","Holy666",1280682613,315556,39890
"|Paco|","Chesterboi",1280684460,315592,39893
"Tiberius","ATLAS",1280686096,315622,39894
"cyberhood","luigi100",1280686927,315647,39894
"SILEN0S","Admin",1280699018,315958,39894
"Tombi","Isy-Beatz",1280688431,315679,39898
"SILEN0S","Moe.",1280686092,315621,39899
"Masaka","flecks",1280776832,316990,39900
"Masaka","Lord1",1280778516,317021,39900
"flecks","dontknow",1280779373,317034,39900
"MR.NiCEGUY","KREI0S",1280686671,315637,39903
"KREI0S","MR.NiCEGUY",1280686743,315642,39903
"DeLuXe","Kotek",1280686875,315645,39903
"VTX.","MR.NiCEGUY",1280691621,315773,39903
"veenomcs5","Hackulous",1280692078,315800,39903
"9175","xam4",1280700510,315993,39903
"Tiberius","Wolverine",1280688412,315677,39904
"dddds","Acer",1280750866,316433,39905
"(°?°)","vw 411",1280754880,316517,39905
"dddds","(°?°)",1280760625,316665,39905
"N3Cr0N","CrystalClear",1280957286,319514,39905
"N3Cr0N","PLUT0S",1281404719,325547,39905
"zameit","6okk",1282045006,331995,39905
"6okk","zameit",1282056362,332140,39905
"zameit","6okk",1282137006,333059,39905
"SILEN0S","Gandy5",1283722425,348690,39905
"Franco","peter2349",1280693032,315825,39911
"ProjectSunshine","stegmann",1280694143,315858,39911
"cunit156","hanna69",1280708538,316138,39911
"One-Shoot","Tombi",1280693667,315844,39936
"Tombi","Zuraaa",1280693797,315852,39936
"One-Shoot","Tombi",1280694549,315869,39936
"chaosz","minotaurus",1281606851,327764,39937
"chaosz","HeXor",1281750462,329367,39937
"DeLuXe","Hardc0re",1280694455,315865,39938
"Zuraaa","Hardc0re",1280694491,315867,39938
"KoolSA","Zuraaa",1280694629,315871,39938
"Geda","KoolSA",1280697462,315927,39938
"KoolSA","tigerfresh",1280698652,315949,39938
"veenomcs5","dddds",1280694809,315875,39939
"veenomcs5","OceanBird",1280694942,315879,39939
"dddds","veenomcs5",1280694995,315880,39939
"veenomcs5","dddds",1280695145,315886,39939
"veenomcs5","welovecarders",1280735451,316231,39939
"veenomcs5","VTX.",1280772573,316902,39939
"chapter81","OceanBird",1288817033,391359,39939
"veenomcs5","checka12",1280695261,315891,39942
"assa","veenomcs5",1280958797,319564,39942
"soundz","assa",1280960983,319600,39942
"eddamusiol","Pl005",1281107893,321402,39942
"Hard$tyler","Pl005",1281108712,321413,39942
"Kleptomanie","Pl005",1281735905,329240,39942
"assa","Hard$tyler",1281736593,329251,39942
"eddamusiol","assa",1281737146,329259,39942
"assa","ThunBird",1281737725,329264,39942
"Zer0Phr34k","|Paco|",1280696160,315909,39946
"Zer0Phr34k","BuEnO",1280696565,315915,39946
"styles","Admin",1280698241,315940,39948
"memberya2","Admin",1280698542,315944,39948
"V.Valentino","blokkmonsta",1280699888,315976,39948
"blokkmonsta","SyMBI0S",1280701906,316026,39948
"xam4","MeMp",1280702423,316034,39948
"MeMp","9175",1280703718,316060,39948
"Vitali","Wordproblems",1280708674,316140,39948
"styles","Admin",1280708997,316145,39948
"MeMp","Admin",1280709100,316147,39948
"Vitali","abc2k10",1280709335,316154,39948
"abc2k10","Admin",1280709554,316156,39948
"Ace","Admin",1280719791,316200,39948
"acidcool","unknown5344",1280741195,316291,39948
"Ghostrider","xam4",1280865721,318285,39948
"mopedfahrer","soundz",1280770296,316860,39949
"ACAB","mopedfahrer",1280781674,317065,39949
"MeisterProper","E1sT33",1280699608,315967,39952
"Flöp","MeisterProper",1280699948,315981,39952
"Carlos","MeisterProper",1280699975,315982,39952
"Pharez","hanna69",1288559951,388378,39952
"Jensi123","p0rt3m",1280706369,316103,39954
"Jensi123","Kaiser911",1280763638,316721,39954
"Jensi123","Phamo",1280764131,316727,39954
"blokkmonsta","Atalanta",1280703949,316065,39957
"sourc3","wolf",1280957748,319528,39961
"sourc3","Slumski",1280958607,319561,39961
"(°?°)","BiGBiLL",1280704497,316076,39963
"smoofie","KaBeschniK",1281179608,322111,39965
"cpufreezer","KaBeschniK",1281233418,322993,39965
"stegmann",".tuX",1280706639,316111,39967
"Felmmz","zameit",1280856074,318098,39967
"Hardc0re","Nop0x90",1280917677,318759,39967
"Everglades","Enderst",1281624628,328029,39970
"Everglades","silver54",1281653775,328403,39970
"MeBall","oxford",1280707798,316131,39972
"tombole","roccihrs",1280744464,316342,39974
"PR0TEUS","tombole",1280746205,316374,39974
"ForrestGriffin","O.M.A",1280750101,316428,39974
"BigVic","tombole",1280800287,317375,39974
"brainskilledme","IvanMarishyoski",1280814309,317427,39974
"Freak-zzor","minotaurus",1281205858,322586,39976
"zameit","HotSauce",1280870698,318379,39977
"BigVic","Atharros",1280875483,318446,39977
"HotSauce","BigVic",1281109560,321425,39977
"F-SYS","_NiKe-StYlE_",1280713346,316187,39979
"_NiKe-StYlE_","F-SYS",1280713543,316188,39979
"Pumpgun21","patros69",1280831845,317606,39980
"Wordproblems","patros69",1280834355,317666,39980
"Pumpgun21","patros69",1280834519,317669,39980
"Pumpgun21","patros69",1280835399,317689,39980
"Nop0x90","patros69",1280835438,317690,39980
"Franco","souliloquist",1280752871,316481,39984
"bypassrules","bypassrules",1280732872,316224,39986
"styles","rEvAnCe",1280763610,316719,39987
"blokkmonsta","Opxes",1280841963,317794,39990
"Opxes","Pritt",1280736507,316234,39993
"SoNiice","Opxes",1280737168,316237,39993
"Pritt","Opxes",1280739484,316267,39993
"Wordproblems","Opxes",1280854465,318068,39993
"Opxes","Fa!L",1280739309,316264,39997
"Fa!L","Opxes",1280739595,316268,39997
"Opxes","Fa!L",1280739786,316271,39997
"Fa!L","Sharkdevil",1280739800,316272,39997
".Master","flecks",1280742605,316313,40000
"SecUpwN",".Master",1280744181,316334,40000
".Master","SecUpwN",1280744951,316356,40000
"SecUpwN",".Master",1280745678,316370,40000
"Zer0Phr34k","oxford",1280744193,316336,40002
"E1sT33","cRanc",1280751314,316447,40002
"Benelli","oxford",1281304756,324015,40002
"MONTE_RAVY","Noss__",1281304973,324020,40002
"E1sT33","MONTE_RAVY",1281305203,324023,40002
"oxford","Benelli",1281308145,324081,40002
"UltRa","Vic Mackey",1280770190,316857,40003
"puTin_x","Snack",1280787272,317155,40003
"Wordproblems","finn",1281540876,327114,40003
"One-Shoot","CanDo",1280755457,316536,40023
"ST0RM0S","8105",1280751864,316469,40025
"cocaX","ST0RM0S",1280752535,316478,40025
"soundz","itaLy",1280752055,316471,40026
"itaLy","soundz",1280752113,316473,40026
"itaLy","patros69",1280753125,316486,40026
"Wordproblems","P5N",1281007971,319958,40026
"itaLy","itaLy",1281179128,322093,40026
"Zer0Phr34k","d0ne",1280751552,316455,40031
"Scene-Elite","Zer0Phr34k",1280751609,316461,40031
"Zer0Phr34k","d0ne",1280753716,316496,40031
"Zer0Phr34k","d0ne",1280754149,316506,40031
"KoolSA","MVP",1280755520,316538,40036
"badboy1012","K34nu",1281014717,320087,40038
"|Paco|","Franco",1280754327,316509,40040
"Zer0Phr34k","Rodney",1280756174,316554,40040
"Keyser Soze","sasa",1281391270,325299,40041
"Carlos","Keyser Soze",1281391558,325309,40041
"DefenderBs","finsi",1280755464,316537,40042
"DefenderBs","finsi",1280756022,316550,40042
"b4cef4ce","Anony",1280772452,316900,40046
"b4cef4ce","Postbank",1280776072,316975,40046
"DefenderBs","reflex",1280755647,316540,40047
"DefenderBs","Superflymaster",1280759636,316629,40049
"VTX.","Headhunter",1280775641,316969,40049
"SALITOS","finsi",1280760318,316651,40054
"finsi","SALITOS",1280760485,316660,40054
"(°?°)","Postbank",1280761077,316674,40056
"Superflymaster","Nop0x90",1280760223,316648,40057
"Nop0x90","Superflymaster",1280760386,316656,40057
"huzala","Supremacy",1280759961,316642,40059
"Nop0x90","huzala",1280760189,316646,40059
"Supremacy","Siakospel",1280760216,316647,40059
"H0pe","b4cef4ce",1280760488,316661,40059
"huzala","Nop0x90",1280760607,316664,40059
"huzala","Nop0x90",1280760663,316669,40059
"Zer0Phr34k","Alpha21",1280763200,316713,40063
"Zer0Phr34k","Alpha21",1280763764,316723,40063
"DeLuXe","Superflymaster",1280764278,316729,40063
"Zer0Phr34k","Superflymaster",1280764301,316731,40063
"Zer0Phr34k","neonaut",1280835869,317703,40063
"d0pe","styles",1280763181,316712,40064
"gid0","octavian31",1280780616,317048,40068
"SILEN0S","kuehlschrank",1280782125,317074,40068
"gid0","DrEvil1993",1281212990,322738,40068
"adehilla","P5N",1280765738,316766,40074
"gf0x","adehilla",1280765752,316767,40074
"cr@sh","Moe.",1280769525,316844,40080
"Pritt","OceanBird",1280771650,316887,40080
"Anony","Hackl",1280773300,316915,40080
".tuX","Vic Mackey",1280774305,316947,40080
"Pritt","Anony",1280774680,316952,40080
"DarkShark","hexad.",1280830842,317577,40080
"Pritt","VPN24",1280831583,317602,40080
"Dynamit","dr.mouse",1280777548,317009,40081
"Wordproblems","dr.mouse",1280787153,317152,40081
"j3rk","Inferno",1280788166,317175,40081
"pwnedn00b1","DiLauro",1280864631,318267,40081
"Zuraaa","Alpha21",1280865867,318290,40081
"O.M.A","Inferno",1280874469,318430,40081
"Wordproblems","TheHaz3",1280875158,318442,40081
"j3rk","TheHaz3",1280881860,318557,40081
"methefoo","ChrisTukka",1280888025,318608,40081
"Wordproblems","methefoo",1280937913,319119,40081
"WeedMan","Alpha21",1280938922,319133,40081
"smoofie","Kotek",1280771376,316879,40089
"smoofie","bobby",1280772055,316895,40089
"smoofie","bebbo",1280774270,316946,40089
"(°?°)","c0retax",1280780052,317041,40089
"(°?°)","c0retax",1280780070,317042,40089
"MeisterProper","Lucky7",1280785855,317137,40089
"Lucky7","MeisterProper",1280786054,317141,40089
"MeisterProper","Lucky7",1280792988,317269,40089
"pakipower007","Hackl",1280773351,316918,40096
"Keyser Soze","Postbank",1280774423,316948,40096
"Keyser Soze","Postbank",1280774449,316949,40096
"Mollny","BruceRolfe",1280776115,316976,40096
"veenomcs5","toco",1280774094,316938,40102
"flecks","ST0RM0S",1280787824,317167,40103
"N3Cr0N","bobby",1281363332,324676,40103
"chaosz","Basquash!",1281612945,327838,40103
"Pritt","edi",1280910944,318682,40114
"edi","Pritt",1280911201,318689,40114
"Pritt","kolumbus",1280911416,318690,40114
".andro","seems_random_x$5Te",1280782922,317095,40116
"ST0RM0S","DefenderBs",1280783533,317109,40117
"schafi","Tombi",1280787242,317154,40117
"flecks","schafi",1280787438,317158,40117
"ChrisTukka","Phantonym",1280788441,317180,40117
"Tombi","M3rL!n",1280795491,317318,40117
"resu","blatnoj123",1280843874,317848,40117
"user9292","Marlboro420",1286223815,370023,40117
"Zer0Phr34k","samsnon00",1280790166,317208,40123
"Cyler","Ganymedes",1280791960,317251,40124
"Ikarus","KREI0S",1284806909,358809,40124
"11111","Anony",1280790569,317219,40126
"SoL1sT","blatnoj123",1280791375,317238,40126
"SoL1sT","blatnoj123",1280791667,317245,40126
"Tombi","Slumski",1280963051,319625,40131
"Tombi","bobby",1280797324,317345,40133
"BigVic","Phantonym",1280800979,317385,40133
"Leonidas","(_DHL_)",1280793865,317290,40137
"Pl005","L33T",1280796167,317327,40137
"Tombi","Pl005",1280796270,317330,40137
"H0pe","Pl005",1280796363,317333,40137
"Tombi","H0pe",1280796488,317334,40137
"Pl005","H0pe",1280796941,317338,40137
"Freak-zzor","L33T",1280800935,317383,40137
"stegmann","Veto",1280800465,317376,40138
"H1xx3r","stegmann",1280868003,318342,40138
"Pumpgun21","ANDR0ID",1280871950,318396,40140
"sliver","ANDR0ID",1280875689,318450,40140
"(°?°)","sliver",1280877708,318493,40140
"Tombi","Keyser Soze",1280795887,317323,40142
"Keyser Soze","Tombi",1280796024,317325,40142
"Tombi","Keyser Soze",1280796142,317326,40142
"veru²","Tombi",1280796232,317329,40142
"Tombi","veru²",1280796312,317331,40142
"Tombi","E1sT33",1280797228,317344,40142
"PitBuLL","ANDR0ID",1280799927,317370,40142
"Anony","PitBuLL",1280800696,317379,40142
"Tombi","Anony",1280803907,317406,40142
"Tombi","Anony",1280804367,317410,40142
"Nop0x90","WeedMan",1280820065,317450,40142
"KREI0S","souliloquist",1280825962,317488,40142
"Keyser Soze","n0f3ar",1280828037,317510,40142
"E1sT33","Tombi",1280863081,318240,40142
"Wordproblems","onix",1280872660,318402,40142
"spRayaH","Tombi",1280878328,318518,40142
"(°?°)","spRayaH",1280880021,318535,40142
"Inuria","(°?°)",1280916430,318735,40142
"SecUpwN","Zer0Phr34k",1281004872,319900,40142
"SecUpwN","Zer0Phr34k",1281007647,319948,40142
"H1xx3r","SecUpwN",1281010155,319992,40142
"JayJay",".Master",1282293659,334553,40142
"Keyser Soze","Tombi",1280795917,317324,40143
"Tombi","Keyser Soze",1280796575,317335,40143
"IvanMarishyoski","Anony",1280803149,317400,40146
"Topkapi","Tombi",1280812541,317425,40146
"Opxes","tkoh",1280825860,317486,40146
"y0.","Anony",1280845570,317892,40146
"Antiban","dddds",1280845965,317902,40146
"DIGITZ","x69",1281030094,320438,40146
"Mollny","tkoh",1281032435,320464,40146
"D3NN1S","Opxes",1281032737,320472,40146
"Lucky7","Anony",1280801544,317392,40147
"Tombi","Slumski",1280803570,317402,40152
"tkoh","gordon",1280824508,317479,40155
"leo.the.cat","tkoh",1280830249,317551,40155
"dddds","leo.the.cat",1280830650,317569,40155
"h04xed","darookie",1285842735,367241,40157
"12345","xcopporn",1285851177,367290,40157
"acheron","xcopporn",1285852689,367314,40157
"Lykantos","anonym",1280829720,317541,40161
"Smooorn","souliloquist",1280831073,317584,40173
"Smooorn","Slumski",1280831436,317595,40173
"Nop0x90","ATLAS",1280833073,317637,40173
"F-SYS","shuttle",1280849351,317968,40177
"F-SYS","shuttle",1280849366,317969,40177
"dddds","F-SYS",1280850207,317991,40177
"methefoo","Lykantos",1280854737,318075,40177
"pakipower007","FoXaS",1280855191,318086,40177
"methefoo","Vinay",1280887322,318605,40177
"Pritt","Smooorn",1280831991,317610,40178
"dddds","Pritt",1280834033,317657,40178
"Pritt","dddds",1280834154,317660,40178
"Carlos","Pritt",1280840225,317763,40178
"Cyler","Pritt",1280832565,317620,40180
"veenomcs5","Pritt",1280833158,317639,40180
"Pritt","Cyler",1280834717,317671,40180
"lxr","DiLauro",1280834725,317672,40181
"Pritt","lxr",1280835001,317679,40181
".tuX","lxr",1280837525,317731,40181
"MeBall","Caraton",1280835247,317683,40184
"Caraton","Nop0x90",1280840247,317765,40184
"pwnedn00b1","supermario",1280862702,318229,40184
"Zuraaa","Mollny",1280864962,318273,40184
"E1sT33","Mollny",1280865370,318280,40184
"Wordproblems","Felmmz",1280866042,318293,40184
"Wordproblems","Felmmz",1280866057,318294,40184
"Racer1702","Alpha21",1280868488,318351,40184
"Wordproblems","souliloquist",1280873138,318407,40184
"methefoo","MeBall",1280888500,318609,40184
"Maniac","Hardc0re",1280890202,318617,40184
"Swich","kuxxnN.",1280949141,319336,40184
"SILEN0S","O.M.A",1280839402,317750,40193
"Tombi","Sveiven.Info",1280851287,318012,40197
"Sveiven.Info","-Terror-",1281092628,321125,40197
"babuschka","BruceRolfe",1280842924,317824,40200
"Acer","BruceRolfe",1280844777,317874,40200
"stage6","Moe.",1280842567,317811,40201
"PR0TEUS","Zer0Phr34k",1280845264,317883,40201
"blokkmonsta","Alpha21",1280840995,317779,40202
"D3NN1S","Cyler",1280843827,317846,40203
"veenomcs5","blokkmonsta",1280843184,317827,40208
"E1sT33","Du3en",1280843724,317842,40209
"H1xx3r","saif0",1285329430,363421,40214
"PR0TEUS","bypassrules",1280875239,318443,40222
"Felmmz","And1player",1280851397,318017,40224
"Felmmz","And1player",1280852775,318040,40224
"(°?°)","S.Dose",1280850890,318003,40225
"SILEN0S","zauberwaldmucki",1280931371,319004,40225
"SILEN0S","zauberwaldmucki",1280931974,319013,40225
"(°?°)","Ace",1281036773,320550,40225
"Ace","(°?°)",1281037179,320554,40225
"Wordproblems","sliver",1281037631,320562,40225
"(°?°)","sliver",1281037665,320564,40225
"Ace","SILEN0S",1281039639,320604,40225
"SILEN0S","radiostart",1281042728,320673,40225
"Ace","radiostart",1281042764,320674,40225
"V.Valentino","souliloquist",1281046204,320727,40225
"donkrawalo","SILEN0S",1281056782,320868,40225
"SILEN0S","donkrawalo",1281087374,321028,40225
"TrickZ","palumbo",1280849916,317981,40226
"Imperator","Hackl",1280854419,318067,40226
"methefoo","palumbo",1280889296,318613,40226
"DIGITZ","c0retax",1280963071,319626,40226
"DIGITZ","c0retax",1280963424,319635,40226
"DIGITZ","c0retax",1280963759,319641,40226
"Swich","D-S",1280965737,319671,40226
"Pritt","diabkus",1280997109,319799,40226
"diabkus","Pritt",1280997555,319804,40226
"TrickZ","DIGITZ",1280997954,319809,40226
"Pritt","diabkus",1280997995,319810,40226
"diabkus","Pritt",1280998254,319813,40226
"DIGITZ","GLAUK0S",1281000075,319823,40226
"Swich","diabkus",1281007401,319940,40226
"diabkus","palumbo",1281081358,320980,40226
"diabkus","HayShu",1281118187,321561,40226
"chapter81","diabkus",1281167482,321926,40226
"chapter81","ladykiller",1281167610,321927,40226
"Nop0x90","Felmmz",1280848739,317956,40227
"Petrisun","m4rs",1280850978,318005,40227
"BruceRolfe","pwnedn00b1",1280863543,318244,40228
"finsi","dontknow",1281026308,320350,40229
"D3NN1S","p4nzer",1281029575,320425,40229
"SILEN0S","SILEN0S",1281041827,320652,40231
"Tombi","Moe.",1280855451,318089,40234
"Tombi","soundz",1280955241,319480,40234
"Tombi","PommesGabel",1280958010,319539,40234
"Tombi","gf0x",1280960243,319589,40234
"Hawkins","sh0kfir3",1280852269,318034,40235
"Hawkins","barney000",1280853504,318053,40235
"Hawkins","MR.RU",1280856238,318103,40235
"Hawkins","Tiberius",1280857021,318120,40235
"Hamtaro","Tiberius",1280857269,318126,40235
"Hawkins","Hamtaro",1280857439,318129,40235
"Hamtaro","Hawkins",1280857703,318138,40235
"Hawkins","Hamtaro",1280861967,318212,40235
"Hawkins","roccihrs",1281023206,320288,40235
"oksana1982x","roccihrs",1281008753,319975,40239
"PR0TEUS","oksana1982x",1281009067,319977,40239
"superboy","BurnA",1280858005,318146,40251
"Felmmz","PR0TEUS",1280860384,318187,40267
"pwnedn00b1","Felmmz",1280866149,318298,40272
"pwnedn00b1","x69",1280867059,318320,40272
"pwnedn00b1","x69",1280867485,318328,40272
"Morgoth","x69",1280870944,318381,40272
"pwnedn00b1","x69",1280873300,318412,40272
"CrystalClear","Faceman79",1280876004,318453,40272
"Hardc0re","Zer0Phr34k",1280916893,318741,40272
"Hardc0re","dontknow",1280917946,318768,40272
"pwnedn00b1","Zer0Phr34k",1280918483,318776,40272
"pwnedn00b1","Sharkdevil",1280936392,319083,40272
"Ground_off!","Ground_off!",1280949452,319342,40272
"pwnedn00b1","Sharkdevil",1280995724,319786,40272
"Mass","bubuland",1280915047,318720,40277
"(°?°)","puTin_x",1280862941,318236,40279
"sAiD_one","x69",1280868168,318347,40285
"wolf","radiostart",1280877841,318503,40290
"kolumbus","Jaksa",1280874080,318426,40291
"Jaksa","kolumbus",1280874710,318433,40291
"terminator","Jaksa",1280876084,318455,40291
"E1sT33","terminator",1280877278,318474,40291
"PR0TEUS","yondaime4",1280873720,318419,40299
"BIG B0SS","bypassrules",1280874729,318435,40299
"PR0TEUS","bypassrules",1280874899,318437,40299
"spran","sytrox",1281615263,327868,40299
"cunit156","terminator",1280878068,318511,40300
"Felmmz","sh0kfir3",1280876086,318456,40307
"Tombi","cunit156",1280955794,319490,40307
"V.Valentino","souliloquist",1280920707,318815,40312
"styles","BigVic",1280881494,318552,40313
"BigVic","styles",1280882283,318560,40313
"BigVic","Cyler",1280882482,318563,40313
"styles","Noro",1280884512,318596,40313
"cunit156","Inferno",1280882568,318564,40314
"stoned","BigVic",1280883084,318574,40314
"BigVic","stoned",1280883269,318576,40314
"cunit156","BigVic",1280883399,318581,40314
"BigVic","cunit156",1280883473,318584,40314
"BigVic","Jaksa",1280883706,318590,40314
"edi","BigVic",1280910081,318673,40315
"styles","lowbird",1281061602,320896,40315
"BigVic","styles",1280883620,318587,40318
"d0pe","styles",1280908923,318667,40318
"Lucky7","FoXaS",1280890725,318621,40321
"Kleptomanie","Dynamit",1283253727,344064,40338
"Nop0x90","machtlos",1280917368,318752,40345
"Nop0x90","Crackstar1337",1280917665,318758,40348
"Nop0x90","Crackstar1337",1280917811,318763,40348
"roccihrs","n0ise",1280924421,318886,40349
"smoofie","n0ise",1280925138,318903,40349
"CurRy","JohnWayne",1281013921,320063,40349
"finsi","(°?°)",1281027635,320383,40349
"Rone","Anony",1281028622,320408,40349
"Rone","finsi",1281029469,320423,40349
"DIGITZ","finsi",1281030469,320446,40349
"OceanBird","Pritt",1281031486,320453,40349
"Pritt","JohnWayne",1281032910,320475,40349
"wacked","JohnWayne",1281349684,324391,40349
"warlord_7","Sveiven.Info",1281352229,324439,40349
"KoK","anonym",1281355736,324506,40349
"bypassrules","bypassrules",1280918901,318783,40354
"Wolverine","cRanc",1280922594,318851,40355
"Fuyox3","Aufklärer",1280919692,318795,40358
"V.Valentino","intermezzo",1280930908,318997,40362
"V.Valentino","souliloquist",1280938669,319129,40362
"Sickness","Bero13465",1282913552,340804,40366
"Sickness","pakipower007",1282915298,340831,40366
"Sickness","bero13465",1282915483,340836,40366
"Sickness","Ballin",1283177688,343443,40366
"Ballin","Sickness",1283185952,343602,40366
".andro","Crazy-Nugget",1280926319,318930,40375
".andro","stegmann",1280929155,318969,40375
"stegmann",".andro",1280950881,319376,40375
"wolf","c0retax",1280937048,319099,40378
"lawliet","yondaime4",1280929587,318973,40382
"Smooorn","c0retax",1280932380,319021,40391
"roccihrs","dabbadaaa",1281004812,319899,40393
"ST0RM0S","pwned",1281100982,321281,40393
"Weedzusteller","ST0RM0S",1281101347,321295,40393
"ST0RM0S","Paketzusteller",1281101767,321305,40393
"Tombi","WeedMan",1280934950,319060,40405
"Pritt","Zer0Phr34k",1280941435,319175,40405
"AnNoymuS","soundz",1280941646,319178,40410
"roccihrs","cyberhood",1280936659,319091,40414
"schafi","Atalanta",1280936772,319092,40414
"Leonidas","roccihrs",1280936893,319095,40414
"BruceRolfe","Leonidas",1280943164,319206,40418
"Pritt","BruceRolfe",1281361563,324637,40418
"oksana1982x","Pritt",1281374439,324901,40418
"Pritt","Coldfear",1280940669,319163,40420
"H1xx3r","Dos",1280946234,319271,40426
"Leonidas","Dingo",1280943027,319204,40429
"DIGITZ","Ohnmachtsanfall",1280945328,319256,40430
"jimbeam","chaosz",1286545135,372821,40430
"Slumski","Leonidas",1280944923,319246,40432
"yondaime4","Hardc0re",1280946855,319281,40433
"Hardc0re","yondaime4",1280947800,319305,40433
"Weedzusteller","Mollny",1280950432,319367,40433
"Mollny","Paketzusteller",1280950913,319377,40433
"ingredible","zameit",1281100274,321260,40435
"zameit","ingredible",1281125956,321673,40435
"Gewalttat","zameit",1281130007,321732,40435
"zameit","BruceRolfe",1281131820,321749,40435
"Leonidas","Petrisun",1281025362,320331,40436
"lolinger","Mollny",1280960893,319598,40442
"Tombi","Mollny",1280961521,319606,40442
"Tombi","Fartt",1280963629,319638,40442
"Carlos","Anony",1280963663,319639,40442
"WeedMan","Alpha21",1280951238,319382,40446
"Bero13465","souliloquist",1280952950,319427,40448
"WeedMan","Opxes",1280994884,319782,40452
"zidan258","charlieharper",1280953339,319434,40454
"puTin_x","Zer0Phr34k",1281027003,320368,40455
"Aris","puTin_x",1281027763,320388,40455
"puTin_x","Aris",1281029227,320418,40455
"8105","Gizolo",1281206187,322591,40457
"SoL1sT","VBpro",1280953859,319446,40460
"VBpro","SoL1sT",1280954190,319454,40460
"VBpro","got",1280955404,319482,40460
"d0pe","Franco",1280956728,319502,40460
"gf0x","VBpro",1280957753,319529,40460
"methefoo","Swich",1280955669,319486,40466
"methefoo","Mollny",1280955894,319493,40466
"11111","lowbird",1280958493,319558,40471
"Tombi","11111",1280959215,319570,40471
"phantom","c0retax",1282037797,331853,40472
"phantom","c0retax",1282042136,331939,40472
"methefoo","And1player",1280963080,319627,40474
"styles","KaBeschniK",1280962175,319612,40479
"Paysafecard","styles",1280997269,319802,40479
"awesome","brad",1281039519,320603,40479
"GinTonic","AnNoymuS",1281083134,320992,40479
"KoolSA","souliloquist",1280964610,319655,40483
"KoolSA","Swich",1280964760,319658,40483
"Swich","KoolSA",1280965305,319664,40483
"styles","lawliet",1280967504,319689,40487
"Carlos","Aris",1280967509,319690,40487
"Aris","Carlos",1280968333,319699,40487
"styles","VTX.",1280968664,319702,40487
"styles","sourc3",1280969363,319704,40487
"Carlos","sourc3",1280969402,319705,40487
"styles","Carlos",1280969698,319706,40487
"E1sT33","Carlos",1280969843,319707,40487
"Pl005","styles",1280970226,319709,40487
"cunit156","zidan258",1280974191,319729,40489
"zameit","zidan258",1280974472,319732,40489
"zameit","Pl005",1280976918,319741,40493
"x69","Pl005",1280981088,319748,40493
"Opxes","GoldRock",1280994822,319781,40493
"GoldRock","Opxes",1280995306,319785,40493
"Pl005","wolf",1281101205,321292,40493
"fuerst","Karl01",1289229378,395706,40493
"Klempner","Ordinat",1289267488,395960,40493
"methefoo","Pritt",1281023471,320296,40497
