"fromuser","touser","date","postid","threadid"
6698,14031,1283798719,349344,46003
11815,9376,1284560367,356781,46030
11882,6432,1283793742,349260,46031
6714,11882,1283793944,349265,46031
11882,6714,1283794033,349270,46031
11882,14302,1283794141,349273,46031
11107,11882,1283794252,349276,46031
11882,11107,1283794485,349282,46031
9879,6432,1283794597,349287,46031
11107,6432,1283794636,349288,46031
11882,9879,1283794915,349295,46031
11815,5721,1283798794,349346,46031
5721,16393,1283904899,350499,46031
14055,6432,1283803040,349421,46041
14055,5457,1283803772,349430,46041
14302,14055,1283803888,349432,46041
11261,13843,1283800425,349378,46045
7138,7092,1284034130,351728,46046
5217,16406,1283804273,349442,46047
15353,11278,1283803876,349431,46055
14302,11278,1283804090,349436,46055
15353,11278,1283804499,349446,46055
10805,14302,1283834335,349634,46055
6899,13868,1283807985,349505,46061
11815,7092,1283808447,349510,46061
12650,9673,1283808453,349511,46061
12255,12650,1283809650,349518,46061
9673,12650,1283812780,349536,46061
10002,16285,1283946820,350740,46066
5469,13945,1284474938,355910,46072
13945,5469,1284475033,355911,46072
7092,16402,1283813076,349540,46073
9879,7092,1283813100,349541,46073
9879,15380,1283815157,349579,46073
9879,16402,1283815708,349588,46073
12344,9879,1284139244,352857,46073
9879,6432,1283814837,349573,46074
9652,16407,1283891518,350327,46090
15084,8995,1283855981,349746,46091
15084,9517,1283860988,349819,46091
7523,16318,1283849152,349685,46096
7523,11416,1283849555,349692,46096
7523,16318,1283849876,349697,46096
16318,7523,1283850011,349699,46096
16318,14059,1283851147,349708,46096
16318,7523,1283851393,349710,46096
7523,16318,1283851950,349713,46096
12255,7523,1283852570,349715,46096
7523,14015,1283855145,349736,46096
16318,7523,1283855796,349744,46096
7523,16318,1283856081,349747,46096
9948,9119,1283866279,349921,46096
11815,10257,1283857576,349767,46106
11815,14015,1283857906,349775,46106
9840,7572,1283860768,349814,46107
6899,12341,1283863554,349864,46107
8995,6899,1283865269,349891,46107
15417,8995,1283857832,349773,46108
15417,7683,1283858478,349780,46108
11815,15417,1283857430,349762,46109
7683,16264,1283858403,349779,46109
11815,14015,1283861758,349829,46109
11815,16402,1283859445,349793,46110
11815,15285,1283860977,349818,46111
11815,12051,1283861427,349823,46111
15668,13555,1283865910,349912,46111
7198,13868,1283879332,350111,46111
13521,11815,1283879521,350118,46111
7092,5783,1283885707,350216,46111
13945,12341,1283864909,349885,46122
13945,9311,1283865570,349900,46122
13945,13555,1283865761,349908,46122
5217,13945,1283866506,349926,46122
13945,5217,1283866608,349929,46122
12341,13945,1283868015,349955,46122
13945,12341,1283871470,350009,46122
13945,7198,1283881720,350164,46122
7277,11114,1283871207,350006,46126
6961,16188,1283867506,349943,46130
14439,5549,1283868817,349968,46133
5549,5456,1285284944,363251,46133
5549,10639,1285332331,363465,46133
5549,16419,1285333833,363477,46133
6039,6769,1283871178,350005,46134
7154,11245,1283872333,350019,46134
12255,8795,1283869466,349981,46135
16188,5217,1283870503,349997,46137
16188,5217,1283870980,350003,46137
16093,16188,1283872213,350018,46137
5493,14458,1289595869,399265,46137
5094,14458,1289598414,399273,46137
7154,5923,1283876121,350069,46141
7347,5923,1283894084,350365,46141
8942,8899,1283946585,350736,46144
12344,8942,1283946801,350739,46144
9816,9527,1284146206,352968,46149
5042,9816,1284146421,352974,46149
5042,12344,1284146642,352981,46149
9527,9816,1284146764,352985,46149
6846,5217,1284656527,357860,46155
12341,16386,1283882079,350169,46157
14770,9047,1283882498,350173,46157
12341,9047,1283882766,350176,46157
9047,12341,1283883310,350181,46157
15637,12533,1283890869,350319,46159
7198,15084,1283879935,350128,46160
15084,7198,1283880095,350132,46160
15084,5388,1283880682,350142,46160
12272,4872,1283942247,350654,46160
14400,10548,1286102299,368760,46167
5729,14104,1283884701,350198,46169
14658,14894,1285505312,364764,46169
6331,9527,1283887648,350256,46177
9527,6331,1283887948,350266,46177
9527,13382,1283888380,350282,46177
5998,8795,1283887287,350248,46179
5998,8795,1283887504,350252,46179
5998,5217,1283888494,350284,46179
5998,8795,1283888779,350286,46179
14015,5923,1283956746,350904,46184
11815,7210,1283890719,350316,46185
11815,16401,1283901887,350466,46185
5469,5435,1283904886,350498,46200
10145,9783,1284035504,351766,46207
8001,15404,1284059781,352267,46207
6620,8164,1283899367,350430,46216
11815,5034,1283900708,350444,46219
9527,12857,1283901139,350448,46219
7092,12857,1283907770,350515,46237
5020,7218,1284199457,353345,46239
9989,6620,1283913464,350545,46244
6620,9989,1283913560,350546,46244
7138,6620,1283915997,350550,46244
15296,7218,1283923929,350566,46244
7070,10748,1283959186,350935,46248
16318,6039,1283976088,351233,46248
14770,16154,1284120269,352641,46254
14770,14720,1284122723,352672,46254
14770,15064,1284170947,353185,46254
14770,13868,1284311851,354466,46255
10791,15467,1284157558,353080,46258
6698,4872,1283945025,350703,46263
5794,6698,1283963501,351003,46263
5794,8797,1283965809,351036,46263
5794,4872,1283966201,351040,46263
5794,4872,1283968374,351073,46263
16393,13001,1283942987,350670,46264
16761,16893,1288886600,392027,46269
16745,16761,1288886683,392030,46269
5328,6109,1283955308,350889,46270
14055,6109,1283970682,351109,46270
11983,15947,1283981459,351329,46270
9948,14563,1283945224,350708,46272
6698,16393,1283945247,350709,46278
16361,13555,1284073424,352482,46279
6159,16402,1283947733,350764,46287
8899,14615,1283946225,350727,46289
15191,5963,1285856530,367362,46292
6429,7479,1287928170,383071,46293
6429,7479,1287929037,383081,46293
11815,7092,1283950261,350804,46294
7092,11815,1283950386,350806,46294
12272,8899,1283954812,350876,46294
16200,4872,1283977082,351255,46294
12272,10578,1283977938,351277,46294
12272,6714,1283978325,351283,46294
6550,16200,1284116475,352603,46294
16200,6550,1284126781,352739,46294
16200,15404,1284149134,353023,46294
11815,13555,1283950556,350810,46296
11815,6601,1283950754,350815,46296
6601,11815,1283951000,350819,46296
11815,5456,1283952032,350832,46296
5668,8715,1283952790,350843,46296
11815,16236,1283954036,350864,46296
13868,11815,1283954128,350866,46296
11815,14439,1283955155,350882,46296
11815,5493,1283958278,350924,46296
11815,6159,1283975603,351223,46296
6159,16236,1283976387,351239,46296
11815,10204,1283978830,351288,46296
11815,7347,1283980887,351317,46296
10068,11815,1283981432,351328,46296
11815,10204,1283995008,351474,46296
16347,12051,1283971938,351136,46297
9527,7092,1283972130,351141,46297
14439,13993,1283955306,350887,46304
5766,8795,1283969345,351087,46305
12272,14894,1284625088,357529,46309
14387,15080,1283960132,350953,46310
14302,14387,1283960183,350954,46310
6580,8795,1283979087,351291,46310
6580,10257,1284380915,354997,46310
5834,6580,1284381276,355001,46310
6580,5834,1284382612,355044,46310
11815,6390,1283959264,350936,46311
13405,16393,1283959749,350942,46313
13405,14387,1283968293,351072,46313
13405,16236,1283970613,351106,46313
11815,5457,1284064618,352366,46318
11815,11278,1284065390,352375,46318
8121,8579,1283973965,351182,46322
8121,15196,1284124027,352695,46322
8121,5131,1284126849,352742,46322
5794,6830,1283982922,351357,46323
14387,12423,1283974774,351204,46327
11589,8797,1283975595,351222,46336
11589,10204,1284010148,351579,46336
6109,15947,1283974531,351201,46338
5684,15947,1289946516,401733,46338
16318,6830,1283983360,351372,46348
6830,15373,1283983933,351390,46348
10204,13993,1284041113,351895,46349
7138,5457,1284034034,351725,46366
9527,16408,1284085108,352510,46372
5721,10204,1284085824,352514,46372
11815,6447,1283982743,351354,46377
13382,14998,1284121445,352659,46378
14998,13382,1284121648,352661,46378
11815,6830,1283985056,351407,46382
6678,15197,1284032224,351696,46386
7138,11107,1284033742,351718,46386
6196,13555,1284055273,352175,46386
11815,15955,1284037325,351806,46390
15193,10257,1284025033,351627,46395
15193,10257,1284026900,351647,46395
6634,16224,1284027653,351652,46406
16093,6634,1284030421,351674,46406
14015,14623,1284036710,351797,46406
10204,15373,1284040918,351886,46406
15193,8655,1284062883,352347,46406
10441,16093,1285047797,361011,46406
10939,5878,1285702353,366414,46406
10441,14630,1285751236,366624,46406
13555,8078,1284034830,351742,46436
5659,13555,1284038576,351832,46436
13945,13555,1284038751,351839,46436
12344,13945,1284038939,351843,46436
5287,8078,1284039351,351856,46436
13945,12344,1284210629,353560,46436
13945,12344,1284212857,353601,46436
8164,6961,1284030091,351673,46440
8164,5388,1284379068,354961,46440
6678,13555,1284033460,351714,46443
14015,7347,1284037091,351803,46443
5456,15467,1284026642,351644,46456
14604,6503,1284031760,351689,46457
7138,14604,1284033895,351724,46457
5287,9119,1284035941,351777,46459
7768,6432,1284036512,351794,46470
8579,6634,1284041429,351901,46470
11261,11815,1284038363,351825,46471
11815,11261,1284038463,351829,46471
16347,10068,1284037061,351802,46472
11815,9463,1284037624,351813,46473
11815,9463,1284038644,351836,46473
9463,5659,1284040300,351870,46473
7768,13868,1284040607,351878,46477
7768,10204,1284042206,351914,46477
7768,15431,1284459638,355706,46477
10507,5388,1284040825,351881,46479
11815,10507,1284040910,351884,46479
10507,8251,1284048036,352025,46479
10507,12896,1284065306,352374,46479
13555,6620,1284043899,351944,46480
7154,9927,1284057674,352229,46486
6550,13555,1284047022,352003,46490
13555,6550,1284047068,352005,46490
12344,6714,1284047564,352016,46490
6678,16154,1284061145,352299,46495
6899,6678,1284061224,352302,46495
16361,6899,1284072832,352478,46495
14770,10204,1284106181,352544,46495
6899,14770,1284115678,352600,46495
14770,6899,1284120465,352642,46495
10548,6899,1284120851,352648,46495
12344,13945,1284054256,352153,46504
4860,12344,1284060714,352286,46504
15084,5269,1284055099,352170,46509
14531,16188,1284053891,352140,46518
14059,16188,1284054400,352157,46518
13521,9527,1284059611,352266,46518
6434,15396,1284059876,352269,46518
13521,9527,1284060276,352275,46518
6678,13521,1284060403,352277,46518
13521,6678,1284060481,352279,46518
11107,8873,1284060792,352290,46518
6526,5388,1284061545,352312,46518
11107,6526,1284061967,352323,46518
5538,5240,1284067855,352435,46518
16197,13521,1284071706,352472,46518
14770,8848,1285076965,361155,46519
16386,15643,1284058272,352238,46528
15643,16386,1284058483,352241,46528
16386,5493,1284060663,352285,46528
13096,15135,1284336214,354799,46528
14015,4861,1284404239,355405,46528
13096,15643,1284407150,355463,46528
13096,16201,1284408517,355489,46528
13096,15643,1284426236,355635,46528
15643,13096,1284450605,355665,46528
9393,12341,1284057608,352228,46532
12341,9393,1284057820,352231,46532
10382,15296,1284106733,352545,46534
14998,16154,1284062013,352326,46537
13521,11531,1284062634,352342,46539
6046,11531,1284064133,352356,46539
13521,11531,1284070039,352456,46539
11802,6046,1284101526,352529,46539
11815,10548,1284066621,352404,46543
15118,5884,1284069332,352448,46544
15118,5884,1284070340,352459,46544
6899,5884,1284166679,353156,46546
11815,6547,1284066356,352394,46548
5155,7138,1284123576,352689,46557
11815,7185,1284103031,352532,46567
11815,12344,1284105137,352542,46567
7768,6550,1284117721,352610,46567
11815,7768,1284118030,352612,46567
7768,11815,1284118057,352613,46567
15417,11815,1284118564,352619,46567
11815,7523,1284151362,353043,46567
7523,11815,1284151682,353045,46567
7911,16147,1284235578,353826,46567
8181,11107,1284111793,352575,46583
11107,8181,1284113687,352593,46583
8181,10430,1284114220,352596,46583
7277,6550,1284125365,352716,46597
11461,7277,1284141255,352889,46597
7277,11461,1284142014,352899,46597
6899,7277,1284143036,352919,46597
7277,12352,1284148845,353020,46597
16381,11278,1284217865,353678,46597
15034,15417,1285081755,361207,46597
13521,16368,1284159152,353094,46600
15417,11278,1284127349,352746,46607
6550,5659,1284131000,352769,46607
9816,7523,1284147412,353003,46611
8995,16224,1284199038,353337,46612
11815,15191,1284133320,352791,46617
7523,11416,1284133393,352792,46617
11815,7523,1284133541,352795,46617
7523,11815,1284133620,352796,46617
15191,8426,1284133727,352801,46617
7523,15191,1284133768,352804,46617
15084,15191,1284133846,352806,46617
8426,11815,1284134531,352811,46617
6046,7768,1284147090,352995,46617
7768,6046,1284147239,352999,46617
6046,7768,1284147417,353005,46617
6046,7768,1284148070,353013,46617
11815,7768,1284148142,353015,46617
11815,11802,1284148669,353019,46617
6634,14998,1284652392,357818,46617
11940,5659,1284652803,357831,46617
5388,15191,1284655832,357856,46617
14998,11278,1284658620,357878,46617
14998,6634,1284664259,357965,46617
11815,14998,1284690687,358119,46617
14770,5659,1284712923,358168,46617
10548,14998,1284727625,358287,46617
11815,9802,1284133395,352793,46618
11815,13403,1284215130,353639,46623
8514,10639,1284641586,357646,46624
5549,11334,1286132003,369188,46624
11815,12538,1284141533,352894,46628
12344,15120,1284140109,352865,46630
13382,12937,1287236298,378363,46630
15665,8514,1287263305,378644,46630
6762,15120,1287850242,382596,46630
7409,4860,1287863244,382706,46630
8899,7409,1287863705,382712,46630
5388,16403,1284141415,352893,46631
6046,14855,1284143797,352931,46636
7277,12051,1284148126,353014,46636
5287,9876,1284473994,355886,46636
6660,15404,1284157595,353082,46642
11602,14015,1284194109,353267,46642
11458,6899,1284155805,353068,46653
6899,11458,1284161301,353117,46653
7154,7045,1284242669,353939,46653
14734,5457,1284502552,356419,46656
11815,6899,1284155281,353065,46657
6526,13521,1284171382,353192,46661
7523,7911,1284160727,353106,46666
9840,6614,1284161216,353115,46668
9527,6614,1284161769,353122,46668
7533,6614,1284167041,353159,46668
16362,6614,1284206134,353484,46668
12341,13462,1284503214,356429,46673
12352,6698,1284727072,358280,46673
6698,9797,1284735316,358392,46673
13709,12341,1284735774,358399,46673
7543,12341,1284171568,353193,46678
6550,7543,1284172919,353207,46678
7543,6550,1284173336,353209,46678
13810,11319,1284286384,354125,46680
11882,6698,1284202185,353403,46698
5721,7487,1284766617,358632,46705
5493,5287,1284237936,353843,46706
14998,13382,1284195984,353288,46708
14998,13382,1284196370,353294,46708
15196,14998,1284197456,353306,46708
14998,15196,1284197633,353311,46708
14998,11397,1284204187,353440,46708
15191,13382,1284196918,353302,46710
16093,9927,1284202620,353415,46713
10094,14878,1285416893,364124,46718
7096,14059,1285423779,364227,46718
11815,14531,1284214955,353635,46719
11882,12480,1284202832,353419,46724
6899,14031,1284231011,353780,46737
6899,7543,1284210164,353551,46743
4966,11674,1284646162,357711,46748
8647,10519,1285244520,362634,46748
5328,10918,1284209308,353533,46751
13521,9565,1284209510,353539,46751
6097,15820,1284219290,353689,46753
13462,6899,1284470452,355825,46754
9783,16041,1284221812,353717,46769
15601,6601,1284225456,353737,46769
9783,15601,1284226257,353743,46769
6601,9783,1284226958,353749,46769
14526,6601,1284227365,353752,46769
5217,11174,1284232354,353792,46769
5155,15120,1286801458,374734,46769
11773,10310,1288295450,385880,46769
11773,5155,1288296261,385887,46769
9565,16188,1288296487,385892,46769
11773,10310,1288468609,387291,46769
13108,9565,1288473648,387365,46769
11773,13108,1288474301,387374,46769
14531,12344,1284216574,353664,46770
8181,10068,1284216749,353668,46770
12344,10068,1284220926,353708,46770
7277,10068,1284231483,353785,46770
10068,14894,1284312272,354481,46770
6001,8265,1284224826,353732,46785
6550,6001,1284226443,353745,46785
7523,8265,1284233800,353805,46792
15084,8265,1284234446,353816,46792
6698,8078,1284388142,355142,46796
13945,6698,1284391865,355188,46796
13945,8078,1284405953,355437,46796
13945,8078,1284839899,359231,46796
7683,5929,1284240248,353877,46804
5684,7804,1284810297,358850,46805
7050,7804,1284810533,358856,46805
9948,7050,1284812735,358902,46805
7871,11210,1284240253,353878,46807
5721,15689,1284243119,353950,46809
5721,7816,1284244819,353992,46809
5721,7258,1284245815,354004,46809
5721,7258,1284246588,354009,46809
5721,15637,1284248028,354022,46809
5721,16403,1284248876,354032,46809
9816,5729,1284277110,354071,46809
5549,9816,1284285485,354112,46809
9816,5549,1284285773,354116,46809
14015,9816,1284288619,354145,46809
12857,12570,1284243353,353957,46820
5659,12570,1284243356,353958,46820
5659,16318,1284820651,358988,46823
15354,15423,1284248700,354030,46824
9823,5388,1284307456,354415,46824
15354,9823,1284387070,355129,46824
7683,8995,1284260964,354055,46830
12255,15359,1284366944,354863,46849
12255,15359,1284373479,354898,46849
12272,15359,1284373549,354899,46849
15359,12255,1284373699,354901,46849
13945,12344,1284287536,354137,46858
11815,11174,1284297959,354275,46862
8785,8958,1284303522,354359,46912
8958,8785,1284303679,354360,46912
11815,16334,1284300911,354318,46919
6550,9823,1284327278,354753,46924
6550,10117,1284327571,354758,46924
6550,5549,1284330925,354775,46924
8164,4882,1284403915,355394,46924
6550,8164,1284404376,355408,46924
5549,6550,1284404376,355409,46924
4882,5549,1284404485,355413,46924
4882,7205,1284406225,355445,46924
6550,4882,1284406937,355458,46924
6550,15191,1285494636,364640,46924
9260,16403,1285498148,364674,46924
6550,10117,1285502350,364728,46924
6550,6666,1285505292,364763,46924
15367,14615,1284315500,354596,46925
14615,15367,1284317648,354637,46925
8958,12344,1284306627,354408,46936
10002,8958,1284476327,355929,46937
7562,10117,1284316198,354606,46942
7562,12051,1284477071,355945,46942
7562,8299,1284720331,358208,46942
11337,15139,1286089987,368682,46944
14630,11337,1286092169,368690,46944
6899,7029,1284312352,354483,46948
6899,12018,1284312672,354495,46948
8958,7029,1284312721,354497,46948
8958,7029,1284313274,354514,46948
16361,7029,1284313475,354523,46948
8958,7543,1284313513,354526,46948
7543,15380,1284313783,354538,46948
11815,15380,1284313807,354541,46948
15380,7523,1284314215,354561,46948
7523,15380,1284314294,354565,46948
14770,13588,1284313203,354512,46951
14770,13588,1284314718,354582,46951
14770,12896,1284321771,354702,46951
14770,15601,1284322372,354713,46951
13588,12857,1284332159,354777,46951
14770,13588,1284332700,354780,46951
14526,14615,1284313479,354524,46953
15686,15906,1288952790,392756,46953
10918,12062,1285187509,362218,46957
14059,13382,1284314809,354585,46965
14998,14059,1284315372,354595,46966
14998,14059,1284316218,354608,46966
14998,7911,1285759004,366670,46966
14998,12499,1285789661,366995,46966
14998,5269,1286057007,368600,46966
5269,14998,1286057296,368603,46966
14998,6762,1286057403,368605,46966
14998,9948,1286299842,370613,46966
16361,11261,1284316242,354609,46967
11261,16361,1284317825,354642,46967
16361,11261,1284321130,354691,46967
16361,15107,1284373279,354895,46967
11815,4872,1284375423,354909,46967
11815,4872,1284376451,354923,46967
12051,7768,1284357570,354837,46972
12018,10117,1284319036,354667,46977
12018,14387,1284319305,354671,46977
5287,15404,1284326974,354749,46981
8016,5930,1284323640,354728,46982
8016,14302,1284322437,354714,46987
14302,14373,1284322889,354722,46987
8016,14302,1284322920,354723,46987
6046,9509,1284338164,354804,47000
15084,7543,1284351454,354820,47000
6698,10204,1284371780,354881,47000
7154,8164,1284379632,354974,47000
12272,6698,1284383024,355054,47000
14770,10939,1284358346,354840,47001
5646,9560,1286456068,371988,47003
4872,5493,1284374953,354906,47007
14879,5610,1284397262,355291,47007
16394,16395,1284652124,357815,47007
6524,15196,1284396411,355278,47009
10729,6524,1284398356,355305,47009
5721,10068,1284976921,360359,47009
9527,16395,1284364591,354854,47010
16361,11337,1287487807,380200,47016
15665,16361,1287488058,380202,47016
14770,4872,1284378490,354947,47023
14770,13227,1284379682,354976,47026
14720,14770,1284380622,354991,47026
14750,5388,1284381732,355012,47026
5272,14720,1284382831,355049,47026
9047,11815,1284377361,354931,47030
6390,9047,1284394077,355233,47030
10918,5388,1284379241,354964,47032
9527,10430,1284383844,355071,47041
15417,14059,1284381870,355018,47042
15417,14059,1284382581,355042,47042
15417,14615,1284383262,355058,47042
14059,15417,1284383273,355059,47042
6899,5330,1284383563,355063,47043
16078,10236,1284385087,355101,47043
5388,16078,1284402463,355359,47043
14015,5388,1284403463,355377,47043
14865,15358,1284408392,355487,47043
10864,14865,1284408671,355496,47043
11815,15601,1284424823,355627,47043
13856,7952,1284459354,355701,47043
5388,11261,1284466314,355758,47043
7543,7154,1284468444,355784,47043
13945,5963,1284898883,359604,47047
13047,14059,1284905768,359733,47047
16489,16224,1290430951,403921,47057
16489,17017,1290433602,403965,47057
8194,11261,1284396812,355282,47061
8194,16347,1284397205,355290,47061
14387,9047,1284388907,355152,47064
9172,10382,1284392837,355213,47064
10382,6899,1285846230,367248,47081
6205,8715,1284400416,355335,47099
16347,8715,1284403520,355380,47099
15375,16347,1284404072,355399,47099
16093,13868,1284408149,355480,47101
16093,13868,1284410535,355537,47101
12712,10639,1284403303,355369,47104
7944,11461,1284891300,359513,47110
14630,15824,1285364801,363797,47110
11461,5867,1285445462,364384,47110
14630,11461,1285784520,366950,47110
6660,14302,1284406152,355443,47112
15799,7944,1284920919,360015,47112
12051,10430,1284476266,355928,47113
14610,12051,1284478398,355960,47113
14770,14610,1284479119,355970,47113
14302,13587,1284408968,355505,47119
15569,10548,1284407711,355468,47121
15569,10548,1284408015,355477,47121
5721,14059,1284410294,355535,47124
5721,14059,1284573268,357045,47124
5721,10121,1284746558,358496,47124
5721,16201,1284751187,358534,47124
14373,6846,1284408972,355507,47126
14373,13587,1284409498,355517,47126
15467,13587,1284409474,355515,47129
9580,5287,1284410232,355532,47130
5155,7543,1284578536,357165,47134
8422,15569,1284423080,355621,47141
7768,4872,1284441879,355649,47141
10519,7683,1284439576,355641,47146
7683,9509,1284451701,355676,47149
6468,11815,1284426422,355636,47152
15084,4872,1284441999,355650,47152
6468,8343,1284505755,356463,47152
6468,15084,1284907681,359755,47152
7347,6524,1284468670,355787,47161
6550,14150,1284649290,357775,47161
16093,6550,1284649549,357783,47161
14015,16093,1284652081,357812,47161
14770,7154,1284470150,355817,47175
7154,14770,1284470232,355821,47175
10430,9560,1284466831,355767,47178
7205,15191,1284482748,356045,47188
5684,5685,1284493098,356227,47189
10068,7487,1284760607,358596,47190
10635,16188,1285078190,361175,47190
5388,15423,1284474192,355894,47193
16366,9876,1284476000,355926,47195
15034,14990,1286128062,369123,47198
6899,15084,1284477825,355952,47202
15084,6899,1284477974,355955,47202
10519,15084,1284478148,355957,47202
15084,13521,1284479445,355973,47204
11815,13945,1284479929,355979,47207
13945,8995,1284481228,356011,47207
8995,13945,1284481521,356019,47207
11815,16055,1284481134,356007,47209
16357,11815,1284481483,356017,47209
15373,16055,1284481520,356018,47209
5240,15373,1284481681,356025,47209
5217,9527,1284483862,356059,47209
9172,9047,1284571017,357006,47209
6152,5549,1284482169,356033,47214
15034,7523,1284482914,356048,47214
14750,5009,1284500117,356372,47222
10430,12341,1284486964,356127,47223
10030,5729,1287434789,379970,47225
7911,5864,1284542631,356568,47226
12255,9565,1284489272,356162,47237
10729,9565,1286314707,370843,47237
16456,9565,1286320712,370891,47237
9421,10430,1284490622,356187,47239
5859,15531,1284499017,356345,47239
9527,16318,1284495935,356268,47248
13521,8958,1284500123,356373,47251
6698,6526,1284736200,358408,47252
15380,15396,1284497596,356302,47254
15396,15380,1284497783,356304,47254
15396,15149,1284498012,356314,47254
12341,15396,1284498371,356326,47254
15396,15149,1284498491,356328,47254
6899,12857,1284498822,356338,47254
11461,15906,1284498902,356344,47255
7347,11337,1284499915,356366,47255
16403,16144,1284502478,356417,47258
16144,16403,1284502992,356424,47258
16144,16403,1284503655,356440,47258
13521,16144,1284508087,356496,47262
11815,16041,1284506938,356486,47265
14770,7543,1284591245,357406,47267
11815,9910,1284506854,356484,47268
12341,11815,1284506885,356485,47268
11337,12341,1284507353,356489,47268
11815,11337,1284509864,356507,47268
12341,11815,1284509929,356508,47268
12499,6432,1284506670,356478,47270
7154,15120,1284552542,356698,47270
13521,12499,1284553113,356705,47270
7543,16093,1284558270,356762,47270
7347,5728,1288098634,384243,47271
16889,17550,1290991893,407760,47271
14770,11815,1284508563,356501,47274
14439,10805,1284527482,356522,47274
14770,8548,1284537371,356551,47274
15673,9669,1284809279,358837,47276
15673,10008,1285016900,360885,47276
15673,10008,1285017509,360898,47276
15673,10008,1285017817,360901,47276
15673,15404,1285018825,360912,47276
14439,15084,1284549968,356659,47277
7003,15701,1286436581,371814,47277
14770,5864,1284542589,356567,47279
14770,15367,1284557958,356758,47279
14770,7543,1284566416,356908,47279
7671,13310,1284542175,356566,47280
8514,7347,1284556576,356741,47280
11815,8514,1284560457,356786,47280
7671,8514,1284564712,356858,47280
14387,10204,1284635413,357606,47280
8238,7138,1284990636,360473,47280
16318,14059,1284551820,356690,47281
13405,12344,1284546879,356599,47288
14387,9527,1284552897,356702,47290
14998,9527,1284552295,356692,47292
11261,12712,1284554001,356712,47292
15792,11261,1284554113,356714,47292
11261,15792,1284556195,356738,47292
5794,14998,1284565092,356872,47292
14387,14941,1284552045,356691,47315
11815,14387,1284552590,356700,47315
14387,11815,1284552721,356701,47315
11815,14387,1284553400,356708,47315
16419,11815,1285240175,362564,47315
14770,10519,1284561035,356798,47320
14770,5794,1284590693,357398,47320
14998,9999,1284810879,358860,47321
15373,15460,1284557882,356756,47336
5582,14990,1284566615,356914,47336
15196,15460,1284557563,356747,47338
12344,11429,1284569467,356971,47340
8693,12344,1286395571,371588,47340
7543,11461,1284561479,356809,47344
14998,7543,1284561963,356815,47344
15481,14998,1284562838,356830,47344
14302,9047,1284565096,356873,47344
15799,14302,1284567944,356943,47344
8343,14998,1284568311,356953,47344
9879,5864,1284563219,356834,47346
5721,10230,1284576512,357101,47346
9047,13282,1284565070,356870,47347
14770,8740,1284590241,357395,47347
7347,10382,1285607680,365534,47347
9047,6899,1284564748,356860,47353
11815,9560,1284573565,357051,47354
6899,7543,1284565178,356874,47358
9047,6899,1284565367,356881,47358
14302,9047,1284565481,356888,47358
7543,14302,1284565974,356894,47358
14770,4860,1284568157,356950,47358
14302,7543,1284568333,356954,47358
15367,7543,1284573545,357050,47358
7218,6819,1284589565,357387,47358
6819,16412,1284721294,358219,47358
16412,11057,1284753301,358548,47358
9859,7671,1284566894,356919,47359
13521,9859,1284803941,358743,47359
7659,13521,1284804575,358760,47359
7002,7659,1284805553,358782,47359
13521,7002,1284805563,358783,47359
13681,13521,1284805640,358785,47359
7871,13521,1284806887,358808,47359
13521,6838,1284809629,358842,47359
6838,7659,1284825220,359054,47359
13521,6838,1284826106,359069,47359
6838,7659,1284828444,359110,47359
15467,7944,1284895839,359572,47359
13521,7659,1284896330,359578,47359
12857,15637,1284566281,356907,47361
7277,7523,1284566573,356912,47361
16357,7543,1284568209,356952,47363
17732,10138,1289089653,394393,47367
8564,5549,1284576547,357104,47373
5668,8564,1284576653,357108,47373
5549,5668,1284577141,357116,47373
16318,10117,1284577087,357115,47374
9859,15367,1284671021,358045,47375
11815,15799,1284572753,357037,47377
8343,7002,1284582637,357255,47389
5729,5073,1284577367,357122,47391
5721,5729,1284585539,357300,47391
5217,11397,1284832239,359150,47391
7543,11261,1284579309,357182,47415
7543,6899,1284579708,357196,47415
7543,11261,1284579979,357208,47415
11261,7543,1284580168,357212,47415
7543,7659,1284580255,357214,47415
11261,7543,1284580443,357218,47415
7543,11693,1284580624,357223,47415
6899,7543,1284581246,357236,47415
7543,11261,1284581623,357242,47415
7543,6526,1284585228,357292,47415
11815,4861,1284589393,357382,47415
15380,7543,1284589296,357377,47419
15380,11674,1284589504,357384,47419
14770,11674,1284593117,357413,47419
15380,4872,1284626862,357541,47419
15467,15380,1284830028,359135,47419
7543,11674,1284583846,357271,47421
15196,7543,1284584901,357284,47421
5388,7952,1284812678,358898,47424
7952,5388,1284813178,358911,47424
6539,7804,1284589665,357389,47426
6550,7543,1284600423,357450,47426
15467,6550,1284646466,357718,47426
13405,9669,1284586855,357332,47428
5155,5872,1284587412,357343,47428
15380,5493,1284589040,357372,47428
10430,15380,1284589077,357373,47428
15665,11180,1284615955,357465,47428
8343,9669,1284620593,357499,47428
5721,10204,1284621815,357508,47428
12272,10204,1284624009,357523,47428
11337,8343,1284624427,357525,47428
12857,4872,1284625589,357531,47428
15380,5923,1284626221,357536,47428
5721,9948,1284632048,357578,47428
5721,15367,1284632263,357582,47428
11815,7154,1284642895,357663,47428
7154,11815,1284643328,357666,47428
5721,11815,1284644103,357686,47428
7154,7723,1284644933,357697,47428
5721,12341,1284652643,357826,47428
6714,5721,1284652731,357829,47428
11815,16395,1284667514,358009,47428
